*Header begin
Subject ID = lkc3
edf_name = LogFiles\/lkc31.log
Group = WS
Dummy Mode =  0
*Header end
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
1	 11	 0	 -1	 5	 -2.761937e-02	 1	 1.000000e-01	 2.352950e+00	 6 
2	 10	 0	 -5	 5	 -4.569287e-02	 1	 0	 1.161360e+00	 4 
3	 8	 0	 -15	 5	 4.284205e-03	 1	 5.000000e-01	 1.464286e+00	 4 
4	 12	 0	 1	 5	 -3.686955e-02	 1	 -1.000000e-01	 2.307803e+00	 4 
5	 2	 0	 -5	 5	 -3.148588e-03	 1	 4.000000e-01	 2.526048e+00	 4 
6	 15	 0	 15	 5	 1.382932e-02	 1	 1.000000e-01	 1.471060e+00	 6 
7	 7	 0	 15	 5	 2.775589e-03	 1	 9.000000e-01	 2.402125e+00	 6 
8	 20	 0	 1	 5	 2.445714e-02	 1	 9.000000e-01	 3.384245e+00	 6 
9	 3	 0	 -1	 5	 3.206123e-02	 1	 8.000000e-01	 4.791666e+00	 6 
10	 9	 0	 -10	 5	 4.680718e-02	 1	 8.000000e-01	 3.693348e+00	 6 
11	 1	 0	 -10	 5	 1.063715e-02	 1	 3.000000e-01	 3.807725e+00	 4 
12	 19	 0	 -1	 5	 5.886551e-03	 1	 7.000000e-01	 3.582033e+00	 4 
13	 18	 0	 -5	 5	 -3.878481e-02	 1	 -8.000000e-01	 4.628941e+00	 4 
14	 6	 0	 10	 5	 -3.922512e-02	 1	 4.000000e-01	 1.161555e+00	 6 
15	 13	 0	 5	 5	 -3.891156e-03	 1	 4.000000e-01	 1.944976e+00	 6 
16	 5	 0	 5	 5	 -4.883332e-02	 1	 6.000000e-01	 2.209192e+00	 4 
17	 4	 0	 1	 5	 -4.725366e-02	 1	 0	 1.814437e+00	 4 
18	 14	 0	 10	 5	 -4.478687e-02	 1	 6.000000e-01	 3.892081e+00	 6 
19	 16	 0	 -15	 5	 -2.849081e-02	 1	 0	 9.822400e-01	 4 
20	 17	 0	 -10	 5	 -3.816407e-02	 1	 -6.000000e-01	 1.380118e+00	 4 
21	 30	 0	 10	 5	 4.788895e-02	 1	 -6.000000e-01	 1.698382e+00	 6 
22	 26	 0	 -5	 5	 2.280442e-02	 1	 -7.000000e-01	 1.140914e+00	 4 
23	 21	 0	 5	 5	 -1.788445e-02	 1	 -8.000000e-01	 3.373142e+00	 6 
24	 36	 0	 1	 5	 2.768669e-02	 1	 2.000000e-01	 1.612868e+00	 6 
25	 24	 0	 -15	 5	 -2.352877e-02	 1	 1.000000e-01	 1.362499e+00	 4 
26	 34	 0	 -5	 5	 3.412035e-02	 1	 1.000000e-01	 2.449666e+00	 4 
27	 40	 0	 -15	 5	 4.166407e-02	 1	 2.000000e-01	 2.326218e+00	 4 
28	 39	 0	 15	 5	 1.635248e-02	 1	 7.000000e-01	 2.934820e+00	 6 
29	 23	 0	 15	 5	 -3.028500e-02	 1	 4.000000e-01	 6.023821e+00	 6 
30	 29	 0	 5	 5	 -4.867625e-02	 1	 1.000000e-01	 4.852233e+00	 4 
31	 22	 0	 10	 5	 2.469169e-02	 1	 0	 1.296694e+00	 6 
32	 28	 0	 1	 5	 4.320753e-02	 1	 1.000000e-01	 5.082833e+00	 6 
33	 31	 0	 15	 5	 4.422554e-02	 1	 -3.000000e-01	 1.397660e+00	 6 
34	 33	 0	 -10	 5	 3.770475e-02	 1	 -9.000000e-01	 5.123264e+00	 6 
35	 27	 0	 -1	 5	 -3.220871e-02	 1	 -7.000000e-01	 3.156846e+00	 4 
36	 35	 0	 -1	 5	 -2.196015e-02	 1	 -2.000000e-01	 1.460698e+00	 4 
37	 32	 0	 -15	 5	 1.619450e-02	 1	 2.000000e-01	 1.528162e+00	 4 
38	 37	 0	 5	 5	 -7.104884e-03	 1	 9.000000e-01	 3.248948e+00	 6 
39	 25	 0	 -10	 5	 6.799265e-03	 1	 8.000000e-01	 1.167234e+00	 4 
40	 38	 0	 10	 5	 2.716892e-02	 1	 3.000000e-01	 1.996538e+00	 4 
1	 3	 0	 -1.400000e+00	 34	 3.950887e-02	 1	 3.000000e-01	 2.889714e+00	 6 
2	 33	 0	 -14	 34	 -1.505114e-02	 1	 1.000000e-01	 1.875836e+00	 4 
3	 20	 0	 1.400000e+00	 34	 -2.099761e-02	 1	 8.000000e-01	 2.303365e+00	 6 
4	 14	 0	 14	 34	 -1.556003e-02	 1	 -4.000000e-01	 1.322129e+00	 4 
5	 19	 0	 -1.400000e+00	 34	 1.449412e-02	 1	 4.000000e-01	 3.252056e+00	 4 
6	 8	 0	 -21	 34	 2.604137e-02	 1	 -5.000000e-01	 1.792727e+00	 6 
7	 32	 0	 -21	 34	 9.575601e-03	 1	 -1.000000e-01	 2.479715e+00	 6 
8	 24	 0	 -21	 34	 4.287281e-02	 1	 -7.000000e-01	 1.202737e+00	 4 
9	 29	 0	 7	 34	 -3.423754e-03	 1	 1	 1.960661e+00	 4 
10	 12	 0	 1.400000e+00	 34	 -4.103660e-02	 1	 2.000000e-01	 1.224787e+00	 6 
11	 34	 0	 -7	 34	 -1.477782e-02	 1	 -3.000000e-01	 3.046155e+00	 6 
12	 22	 0	 14	 34	 1.626813e-02	 1	 5.000000e-01	 3.203510e+00	 4 
13	 27	 0	 -1.400000e+00	 34	 -3.011067e-02	 1	 5.000000e-01	 1.585664e+00	 4 
14	 7	 0	 21	 34	 -4.124780e-02	 1	 8.000000e-01	 1.424231e+00	 6 
15	 21	 0	 7	 34	 -1.716296e-02	 1	 -1.000000e-01	 2.374369e+00	 4 
16	 11	 0	 -1.400000e+00	 34	 1.573406e-02	 1	 2.000000e-01	 1.702852e+00	 6 
17	 40	 0	 -21	 34	 1.048180e-02	 1	 5.000000e-01	 2.689718e+00	 4 
18	 15	 0	 21	 34	 1.669643e-02	 1	 1.000000e-01	 1.460542e+00	 6 
19	 4	 0	 1.400000e+00	 34	 2.185620e-03	 1	 9.000000e-01	 4.111947e+00	 6 
20	 35	 0	 -1.400000e+00	 34	 7.575716e-03	 1	 -4.000000e-01	 5.274100e+00	 6 
21	 1	 0	 -14	 34	 8.226304e-03	 1	 9.000000e-01	 1.261258e+00	 6 
22	 25	 0	 -14	 34	 -3.748698e-03	 1	 -1.000000e-01	 4.865284e+00	 4 
23	 36	 0	 1.400000e+00	 34	 8.222059e-04	 1	 -9.000000e-01	 2.061621e+00	 4 
24	 6	 0	 14	 34	 -3.167777e-02	 1	 1.000000e-01	 1.073746e+00	 4 
25	 28	 0	 1.400000e+00	 34	 3.040181e-02	 1	 -1	 2.837369e+00	 6 
26	 23	 0	 21	 34	 -6.528752e-03	 1	 5.000000e-01	 7.942570e-01	 6 
27	 18	 0	 -7	 34	 -3.050699e-03	 1	 8.000000e-01	 1.304952e+00	 4 
28	 17	 0	 -14	 34	 1.717809e-02	 1	 3.000000e-01	 5.274743e+00	 6 
29	 37	 0	 7	 34	 -2.453842e-02	 1	 -8.000000e-01	 7.207182e+00	 6 
30	 30	 0	 14	 34	 -4.216724e-02	 1	 -7.000000e-01	 1.445541e+00	 6 
31	 9	 0	 -14	 34	 -2.264435e-02	 1	 1	 6.425852e+00	 4 
32	 38	 0	 14	 34	 4.932810e-02	 1	 4.000000e-01	 1.278999e+00	 6 
33	 13	 0	 7	 34	 -2.529596e-02	 1	 5.000000e-01	 3.994368e+00	 6 
34	 26	 0	 -7	 34	 -5.255723e-03	 1	 -8.000000e-01	 3.449542e+00	 4 
35	 2	 0	 -7	 34	 2.073625e-02	 1	 -8.000000e-01	 2.134038e+00	 6 
36	 39	 0	 21	 34	 2.588706e-02	 1	 -9.000000e-01	 1.639662e+00	 6 
37	 5	 0	 7	 34	 -2.569277e-02	 1	 -9.000000e-01	 1.357025e+00	 6 
38	 10	 0	 -7	 34	 1.177418e-02	 1	 1.000000e-01	 3.273833e+00	 6 
39	 31	 0	 21	 34	 -1.751191e-02	 1	 4.000000e-01	 2.018287e+00	 4 
40	 16	 0	 -21	 34	 -3.650647e-02	 1	 8.000000e-01	 1.663856e+00	 4 
41	 62	 0	 14	 34	 -2.628709e-02	 1	 -8.000000e-01	 3.208983e+00	 4 
42	 65	 0	 -14	 34	 4.358903e-02	 1	 -1.000000e-01	 2.054611e+00	 4 
43	 74	 0	 -7	 34	 1.327945e-02	 1	 -7.000000e-01	 2.610314e+00	 6 
44	 43	 0	 -1.400000e+00	 34	 1.572380e-02	 1	 -3.000000e-01	 2.651723e+00	 4 
45	 52	 0	 1.400000e+00	 34	 -3.377407e-02	 1	 4.000000e-01	 2.252785e+00	 4 
46	 77	 0	 7	 34	 3.777767e-03	 1	 -6.000000e-01	 1.905235e+00	 6 
47	 50	 0	 -7	 34	 -3.838073e-02	 1	 4.000000e-01	 4.068359e+00	 6 
48	 53	 0	 7	 34	 -4.666889e-02	 1	 -9.000000e-01	 1.125056e+00	 6 
49	 79	 0	 21	 34	 -2.093885e-02	 1	 -1.000000e-01	 2.025918e+00	 4 
50	 66	 0	 -7	 34	 -8.757770e-03	 1	 -9.000000e-01	 2.606776e+00	 4 
51	 78	 0	 14	 34	 -4.762945e-02	 1	 7.000000e-01	 2.154041e+00	 6 
52	 48	 0	 -21	 34	 1.471794e-02	 1	 -5.000000e-01	 2.646166e+00	 4 
53	 76	 0	 1.400000e+00	 34	 1.458339e-02	 1	 -8.000000e-01	 2.746374e+00	 4 
54	 55	 0	 21	 34	 1.363581e-02	 1	 4.000000e-01	 4.251800e+00	 6 
55	 49	 0	 -14	 34	 -4.465489e-03	 1	 -7.000000e-01	 1.560923e+00	 6 
56	 41	 0	 -14	 34	 6.523462e-03	 1	 1	 1.248043e+00	 4 
57	 60	 0	 1.400000e+00	 34	 3.052856e-02	 1	 -4.000000e-01	 4.949221e+00	 4 
58	 47	 0	 21	 34	 2.409179e-02	 1	 -5.000000e-01	 1.716809e+00	 6 
59	 71	 0	 21	 34	 2.555758e-02	 1	 -3.000000e-01	 1.006195e+00	 6 
60	 68	 0	 1.400000e+00	 34	 8.046957e-03	 1	 4.000000e-01	 2.109476e+00	 4 
61	 75	 0	 -1.400000e+00	 34	 -4.056381e-02	 1	 4.000000e-01	 1.926452e+00	 4 
62	 61	 0	 7	 34	 2.628087e-02	 1	 0	 1.568461e+00	 6 
63	 51	 0	 -1.400000e+00	 34	 4.785556e-02	 1	 -2.000000e-01	 2.577008e+00	 6 
64	 59	 0	 -1.400000e+00	 34	 1.143285e-02	 1	 -5.000000e-01	 3.396623e+00	 4 
65	 44	 0	 1.400000e+00	 34	 -4.233365e-02	 1	 1.000000e-01	 2.696120e+00	 6 
66	 72	 0	 -21	 34	 4.316030e-02	 1	 -5.000000e-01	 1.154644e+00	 6 
67	 69	 0	 7	 34	 2.045219e-02	 1	 6.000000e-01	 2.579421e+00	 6 
68	 42	 0	 -7	 34	 4.854157e-02	 1	 -7.000000e-01	 1.362194e+00	 4 
69	 54	 0	 14	 34	 3.816902e-02	 1	 -3.000000e-01	 5.855078e-01	 6 
70	 46	 0	 14	 34	 -3.928246e-02	 1	 -2.000000e-01	 3.384145e+00	 6 
71	 73	 0	 -14	 34	 2.022059e-02	 1	 3.000000e-01	 2.135619e+00	 6 
72	 57	 0	 -14	 34	 -1.965535e-02	 1	 4.000000e-01	 1.081355e+00	 6 
73	 70	 0	 14	 34	 9.973444e-03	 1	 4.000000e-01	 2.027947e+00	 6 
